dep,date_de_passage,sursaud_cl_age_corona,nbre_pass_corona,nbre_pass_tot,nbre_hospit_corona,nbre_pass_corona_h,nbre_pass_corona_f,nbre_pass_tot_h,nbre_pass_tot_f,nbre_hospit_corona_h,nbre_hospit_corona_f,nbre_acte_corona,nbre_acte_tot,nbre_acte_corona_h,nbre_acte_corona_f,nbre_acte_tot_h,nbre_acte_tot_f
72,2020-02-24,C,0,60,0,,,,,,,,,,,,
72,2020-02-24,D,0,34,0,,,,,,,,,,,,
72,2020-02-24,E,0,68,0,,,,,,,,,,,,
73,2020-02-24,0,0,426,0,0,0,206,220,0,0,0,165,0,0,75,90
73,2020-02-24,A,0,84,0,,,,,,,0,80,,,,
73,2020-02-24,B,0,174,0,,,,,,,0,56,,,,
73,2020-02-24,C,0,105,0,,,,,,,0,18,,,,
73,2020-02-24,D,0,35,0,,,,,,,0,4,,,,
73,2020-02-24,E,0,28,0,,,,,,,0,7,,,,
74,2020-02-24,0,0,977,0,0,0,539,438,0,0,0,190,0,0,83,106
74,2020-02-24,A,0,226,0,,,,,,,0,53,,,,
74,2020-02-24,B,0,369,0,,,,,,,0,95,,,,
74,2020-02-24,C,0,197,0,,,,,,,0,21,,,,
74,2020-02-24,D,0,84,0,,,,,,,0,8,,,,
74,2020-02-24,E,0,101,0,,,,,,,0,13,,,,
75,2020-02-24,0,0,1689,0,0,0,902,787,0,0,0,1444,0,0,620,823
75,2020-02-24,A,0,353,0,,,,,,,0,332,,,,
75,2020-02-24,B,0,675,0,,,,,,,0,640,,,,
75,2020-02-24,C,0,325,0,,,,,,,0,289,,,,
75,2020-02-24,D,0,156,0,,,,,,,0,68,,,,
75,2020-02-24,E,0,180,0,,,,,,,0,97,,,,
76,2020-02-24,0,0,1238,0,0,0,618,620,0,0,0,143,0,0,66,77
76,2020-02-24,A,0,285,0,,,,,,,0,45,,,,
76,2020-02-24,B,0,458,0,,,,,,,0,66,,,,
76,2020-02-24,C,0,226,0,,,,,,,0,17,,,,
76,2020-02-24,D,0,124,0,,,,,,,0,8,,,,
76,2020-02-24,E,0,145,0,,,,,,,0,7,,,,
77,2020-02-24,0,0,632,0,0,0,315,317,0,0,0,270,0,0,125,143
77,2020-02-24,A,0,133,0,,,,,,,0,91,,,,
77,2020-02-24,B,0,263,0,,,,,,,0,128,,,,
77,2020-02-24,C,0,105,0,,,,,,,0,36,,,,
77,2020-02-24,D,0,55,0,,,,,,,0,7,,,,
77,2020-02-24,E,0,76,0,,,,,,,0,6,,,,
78,2020-02-24,0,0,1005,0,0,0,518,487,0,0,0,218,0,0,100,118
78,2020-02-24,A,0,245,0,,,,,,,0,68,,,,
78,2020-02-24,B,0,392,0,,,,,,,0,90,,,,
78,2020-02-24,C,0,198,0,,,,,,,0,42,,,,
78,2020-02-24,D,0,58,0,,,,,,,0,8,,,,
78,2020-02-24,E,0,112,0,,,,,,,0,10,,,,
79,2020-02-24,0,0,293,0,0,0,170,123,0,0,,,,,,
79,2020-02-24,A,0,56,0,,,,,,,,,,,,
79,2020-02-24,B,0,99,0,,,,,,,,,,,,
79,2020-02-24,C,0,64,0,,,,,,,,,,,,
79,2020-02-24,D,0,26,0,,,,,,,,,,,,
79,2020-02-24,E,0,48,0,,,,,,,,,,,,
80,2020-02-24,0,0,410,0,0,0,229,181,0,0,0,367,0,0,140,227
80,2020-02-24,A,0,83,0,,,,,,,0,92,,,,
80,2020-02-24,B,0,170,0,,,,,,,0,167,,,,
80,2020-02-24,C,0,71,0,,,,,,,0,75,,,,
80,2020-02-24,D,0,34,0,,,,,,,0,18,,,,
80,2020-02-24,E,0,52,0,,,,,,,0,15,,,,
81,2020-02-24,0,0,314,0,0,0,148,166,0,0,,,,,,
81,2020-02-24,A,0,56,0,,,,,,,,,,,,
81,2020-02-24,B,0,104,0,,,,,,,,,,,,
81,2020-02-24,C,0,67,0,,,,,,,,,,,,
81,2020-02-24,D,0,37,0,,,,,,,,,,,,
81,2020-02-24,E,0,50,0,,,,,,,,,,,,
82,2020-02-24,0,0,231,0,0,0,107,124,0,0,,,,,,
82,2020-02-24,A,0,50,0,,,,,,,,,,,,
82,2020-02-24,B,0,78,0,,,,,,,,,,,,
82,2020-02-24,C,0,46,0,,,,,,,,,,,,
82,2020-02-24,D,0,19,0,,,,,,,,,,,,
82,2020-02-24,E,0,37,0,,,,,,,,,,,,
83,2020-02-24,0,0,801,0,0,0,434,367,0,0,0,544,0,0,234,310
83,2020-02-24,A,0,164,0,,,,,,,0,144,,,,
83,2020-02-24,B,0,248,0,,,,,,,0,208,,,,
83,2020-02-24,C,0,153,0,,,,,,,0,83,,,,
83,2020-02-24,D,0,91,0,,,,,,,0,39,,,,
83,2020-02-24,E,0,145,0,,,,,,,0,59,,,,
84,2020-02-24,0,0,646,0,0,0,340,306,0,0,0,5,0,0,2,3
84,2020-02-24,A,0,143,0,,,,,,,,,,,,
84,2020-02-24,B,0,226,0,,,,,,,,,,,,
84,2020-02-24,C,0,107,0,,,,,,,,,,,,
84,2020-02-24,D,0,60,0,,,,,,,0,1,,,,
84,2020-02-24,E,0,110,0,,,,,,,0,4,,,,
85,2020-02-24,0,0,418,0,0,0,228,190,0,0,,,,,,
85,2020-02-24,A,0,61,0,,,,,,,,,,,,
85,2020-02-24,B,0,158,0,,,,,,,,,,,,
85,2020-02-24,C,0,95,0,,,,,,,,,,,,
85,2020-02-24,D,0,36,0,,,,,,,,,,,,
85,2020-02-24,E,0,68,0,,,,,,,,,,,,
86,2020-02-24,0,0,274,0,0,0,143,131,0,0,,,,,,
86,2020-02-24,A,0,59,0,,,,,,,,,,,,
86,2020-02-24,B,0,90,0,,,,,,,,,,,,
86,2020-02-24,C,0,46,0,,,,,,,,,,,,
86,2020-02-24,D,0,28,0,,,,,,,,,,,,
86,2020-02-24,E,0,51,0,,,,,,,,,,,,
87,2020-02-24,0,0,329,0,0,0,168,161,0,0,0,255,0,0,115,140
87,2020-02-24,A,0,80,0,,,,,,,0,87,,,,
87,2020-02-24,B,0,116,0,,,,,,,0,116,,,,
87,2020-02-24,C,0,59,0,,,,,,,0,29,,,,
87,2020-02-24,D,0,28,0,,,,,,,0,14,,,,
87,2020-02-24,E,0,46,0,,,,,,,0,9,,,,
88,2020-02-24,0,0,301,0,0,0,148,153,0,0,,,,,,
88,2020-02-24,A,0,71,0,,,,,,,,,,,,
88,2020-02-24,B,0,79,0,,,,,,,,,,,,
88,2020-02-24,C,0,63,0,,,,,,,,,,,,
88,2020-02-24,D,0,30,0,,,,,,,,,,,,
88,2020-02-24,E,0,58,0,,,,,,,,,,,,
89,2020-02-24,0,0,438,0,0,0,241,197,0,0,0,111,0,0,61,50
89,2020-02-24,A,0,134,0,,,,,,,0,35,,,,
89,2020-02-24,B,0,130,0,,,,,,,0,43,,,,
89,2020-02-24,C,0,73,0,,,,,,,0,23,,,,
89,2020-02-24,D,0,40,0,,,,,,,0,7,,,,
89,2020-02-24,E,0,61,0,,,,,,,0,3,,,,
90,2020-02-24,0,0,202,0,0,0,99,103,0,0,,,,,,
90,2020-02-24,A,0,15,0,,,,,,,,,,,,
90,2020-02-24,B,0,82,0,,,,,,,,,,,,
90,2020-02-24,C,0,44,0,,,,,,,,,,,,
90,2020-02-24,D,0,20,0,,,,,,,,,,,,
90,2020-02-24,E,0,41,0,,,,,,,,,,,,
91,2020-02-24,0,0,800,0,0,0,396,404,0,0,0,138,0,0,64,74
91,2020-02-24,A,0,148,0,,,,,,,0,49,,,,
91,2020-02-24,B,0,363,0,,,,,,,0,51,,,,
91,2020-02-24,C,0,164,0,,,,,,,0,22,,,,
91,2020-02-24,D,0,45,0,,,,,,,0,9,,,,
91,2020-02-24,E,0,80,0,,,,,,,0,7,,,,
92,2020-02-24,0,0,1167,0,0,0,602,565,0,0,,,,,,
92,2020-02-24,A,0,360,0,,,,,,,,,,,,
92,2020-02-24,B,0,437,0,,,,,,,,,,,,
92,2020-02-24,C,0,195,0,,,,,,,,,,,,
92,2020-02-24,D,0,67,0,,,,,,,,,,,,
92,2020-02-24,E,0,108,0,,,,,,,,,,,,
93,2020-02-24,0,0,1271,0,0,0,630,641,0,0,,,,,,
93,2020-02-24,A,0,348,0,,,,,,,,,,,,
93,2020-02-24,B,0,547,0,,,,,,,,,,,,
93,2020-02-24,C,0,244,0,,,,,,,,,,,,
93,2020-02-24,D,0,56,0,,,,,,,,,,,,
93,2020-02-24,E,0,76,0,,,,,,,,,,,,
94,2020-02-24,0,0,1178,0,0,0,565,612,0,0,,,,,,
94,2020-02-24,A,0,216,0,,,,,,,,,,,,
94,2020-02-24,B,0,504,0,,,,,,,,,,,,
94,2020-02-24,C,0,230,0,,,,,,,,,,,,
94,2020-02-24,D,0,91,0,,,,,,,,,,,,
94,2020-02-24,E,0,137,0,,,,,,,,,,,,
95,2020-02-24,0,0,1128,0,0,0,591,537,0,0,0,321,0,0,146,175
95,2020-02-24,A,0,344,0,,,,,,,0,115,,,,
95,2020-02-24,B,0,439,0,,,,,,,0,134,,,,
95,2020-02-24,C,0,199,0,,,,,,,0,45,,,,
95,2020-02-24,D,0,64,0,,,,,,,0,8,,,,
95,2020-02-24,E,0,82,0,,,,,,,0,18,,,,
971,2020-02-24,0,0,300,0,0,0,148,152,0,0,,,,,,
971,2020-02-24,A,0,75,0,,,,,,,,,,,,
971,2020-02-24,B,0,102,0,,,,,,,,,,,,
971,2020-02-24,C,0,68,0,,,,,,,,,,,,
971,2020-02-24,D,0,20,0,,,,,,,,,,,,
971,2020-02-24,E,0,35,0,,,,,,,,,,,,
972,2020-02-24,0,,,,,,,,,,0,105,0,0,31,74
972,2020-02-24,A,,,,,,,,,,0,28,,,,
972,2020-02-24,B,,,,,,,,,,0,28,,,,
972,2020-02-24,C,,,,,,,,,,0,25,,,,
972,2020-02-24,D,,,,,,,,,,0,9,,,,
972,2020-02-24,E,,,,,,,,,,0,15,,,,
973,2020-02-24,0,0,268,0,0,0,154,114,0,0,,,,,,
973,2020-02-24,A,0,83,0,,,,,,,,,,,,
973,2020-02-24,B,0,120,0,,,,,,,,,,,,
973,2020-02-24,C,0,43,0,,,,,,,,,,,,
973,2020-02-24,D,0,17,0,,,,,,,,,,,,
973,2020-02-24,E,0,5,0,,,,,,,,,,,,
974,2020-02-24,0,0,579,0,0,0,298,281,0,0,,,,,,
974,2020-02-24,A,0,155,0,,,,,,,,,,,,
974,2020-02-24,B,0,197,0,,,,,,,,,,,,
974,2020-02-24,C,0,132,0,,,,,,,,,,,,
974,2020-02-24,D,0,46,0,,,,,,,,,,,,
974,2020-02-24,E,0,49,0,,,,,,,,,,,,
976,2020-02-24,0,0,142,0,0,0,85,57,0,0,,,,,,
976,2020-02-24,A,0,47,0,,,,,,,,,,,,
976,2020-02-24,B,0,75,0,,,,,,,,,,,,
976,2020-02-24,C,0,14,0,,,,,,,,,,,,
976,2020-02-24,D,0,5,0,,,,,,,,,,,,
976,2020-02-24,E,0,1,0,,,,,,,,,,,,
01,2020-02-25,0,0,310,0,0,0,177,133,0,0,,,,,,
01,2020-02-25,A,0,70,0,,,,,,,,,,,,
01,2020-02-25,B,0,117,0,,,,,,,,,,,,
01,2020-02-25,C,0,53,0,,,,,,,,,,,,
01,2020-02-25,D,0,29,0,,,,,,,,,,,,
01,2020-02-25,E,0,41,0,,,,,,,,,,,,
02,2020-02-25,0,0,414,0,0,0,221,193,0,0,0,294,0,0,130,164
02,2020-02-25,A,0,91,0,,,,,,,0,81,,,,
02,2020-02-25,B,0,139,0,,,,,,,0,122,,,,
02,2020-02-25,C,0,76,0,,,,,,,0,44,,,,
02,2020-02-25,D,0,39,0,,,,,,,0,26,,,,
02,2020-02-25,E,0,69,0,,,,,,,0,15,,,,
03,2020-02-25,0,0,172,0,0,0,111,61,0,0,,,,,,
03,2020-02-25,A,0,26,0,,,,,,,,,,,,
03,2020-02-25,B,0,61,0,,,,,,,,,,,,
03,2020-02-25,C,0,31,0,,,,,,,,,,,,
03,2020-02-25,D,0,14,0,,,,,,,,,,,,
03,2020-02-25,E,0,40,0,,,,,,,,,,,,
04,2020-02-25,0,0,188,0,0,0,105,83,0,0,,,,,,
04,2020-02-25,A,0,31,0,,,,,,,,,,,,
04,2020-02-25,B,0,61,0,,,,,,,,,,,,
04,2020-02-25,C,0,43,0,,,,,,,,,,,,
04,2020-02-25,D,0,18,0,,,,,,,,,,,,
04,2020-02-25,E,0,35,0,,,,,,,,,,,,
05,2020-02-25,0,0,215,0,0,0,117,98,0,0,,,,,,
05,2020-02-25,A,0,50,0,,,,,,,,,,,,
05,2020-02-25,B,0,80,0,,,,,,,,,,,,
05,2020-02-25,C,0,46,0,,,,,,,,,,,,
05,2020-02-25,D,0,12,0,,,,,,,,,,,,
05,2020-02-25,E,0,27,0,,,,,,,,,,,,
06,2020-02-25,0,0,910,0,0,0,479,431,0,0,0,170,0,0,80,90
06,2020-02-25,A,0,216,0,,,,,,,0,45,,,,
06,2020-02-25,B,0,284,0,,,,,,,0,66,,,,
06,2020-02-25,C,0,155,0,,,,,,,0,35,,,,
06,2020-02-25,D,0,81,0,,,,,,,0,5,,,,
06,2020-02-25,E,0,174,0,,,,,,,0,19,,,,
07,2020-02-25,0,0,159,0,0,0,84,75,0,0,,,,,,
07,2020-02-25,A,0,13,0,,,,,,,,,,,,
07,2020-02-25,B,0,71,0,,,,,,,,,,,,
07,2020-02-25,C,0,34,0,,,,,,,,,,,,
07,2020-02-25,D,0,19,0,,,,,,,,,,,,
07,2020-02-25,E,0,22,0,,,,,,,,,,,,
08,2020-02-25,0,0,251,0,0,0,110,141,0,0,,,,,,
08,2020-02-25,A,0,45,0,,,,,,,,,,,,
08,2020-02-25,B,0,71,0,,,,,,,,,,,,
08,2020-02-25,C,0,50,0,,,,,,,,,,,,
08,2020-02-25,D,0,30,0,,,,,,,,,,,,
08,2020-02-25,E,0,55,0,,,,,,,,,,,,
09,2020-02-25,0,0,142,0,0,0,70,72,0,0,,,,,,
09,2020-02-25,A,0,28,0,,,,,,,,,,,,
09,2020-02-25,B,0,45,0,,,,,,,,,,,,
09,2020-02-25,C,0,27,0,,,,,,,,,,,,
09,2020-02-25,D,0,19,0,,,,,,,,,,,,
09,2020-02-25,E,0,23,0,,,,,,,,,,,,
10,2020-02-25,0,0,194,0,0,0,102,92,0,0,0,137,0,0,61,76
10,2020-02-25,A,0,39,0,,,,,,,0,40,,,,
10,2020-02-25,B,0,63,0,,,,,,,0,64,,,,
10,2020-02-25,C,0,38,0,,,,,,,0,19,,,,
10,2020-02-25,D,0,21,0,,,,,,,0,4,,,,
10,2020-02-25,E,0,33,0,,,,,,,0,10,,,,
11,2020-02-25,0,0,252,0,0,0,126,126,0,0,,,,,,
11,2020-02-25,A,0,48,0,,,,,,,,,,,,
11,2020-02-25,B,0,109,0,,,,,,,,,,,,
11,2020-02-25,C,0,50,0,,,,,,,,,,,,
11,2020-02-25,D,0,23,0,,,,,,,,,,,,
11,2020-02-25,E,0,21,0,,,,,,,,,,,,
12,2020-02-25,0,0,138,0,0,0,71,67,0,0,,,,,,
12,2020-02-25,A,0,21,0,,,,,,,,,,,,
12,2020-02-25,B,0,57,0,,,,,,,,,,,,
12,2020-02-25,C,0,23,0,,,,,,,,,,,,
12,2020-02-25,D,0,14,0,,,,,,,,,,,,
12,2020-02-25,E,0,23,0,,,,,,,,,,,,
13,2020-02-25,0,0,1407,0,0,0,710,697,0,0,0,249,0,0,107,142
13,2020-02-25,A,0,358,0,,,,,,,0,90,,,,
13,2020-02-25,B,0,463,0,,,,,,,0,97,,,,
13,2020-02-25,C,0,264,0,,,,,,,0,39,,,,
13,2020-02-25,D,0,114,0,,,,,,,0,7,,,,
13,2020-02-25,E,0,208,0,,,,,,,0,16,,,,
14,2020-02-25,0,0,391,0,0,0,197,194,0,0,0,344,0,0,131,213
14,2020-02-25,A,0,66,0,,,,,,,0,98,,,,
14,2020-02-25,B,0,145,0,,,,,,,0,173,,,,
14,2020-02-25,C,0,62,0,,,,,,,0,40,,,,
14,2020-02-25,D,0,45,0,,,,,,,0,8,,,,
14,2020-02-25,E,0,73,0,,,,,,,0,25,,,,
15,2020-02-25,0,0,66,0,0,0,39,27,0,0,,,,,,
15,2020-02-25,A,0,9,0,,,,,,,,,,,,
15,2020-02-25,B,0,24,0,,,,,,,,,,,,
15,2020-02-25,C,0,15,0,,,,,,,,,,,,
15,2020-02-25,D,0,8,0,,,,,,,,,,,,
15,2020-02-25,E,0,10,0,,,,,,,,,,,,
16,2020-02-25,0,0,246,0,0,0,135,111,0,0,,,,,,
16,2020-02-25,A,0,23,0,,,,,,,,,,,,
16,2020-02-25,B,0,90,0,,,,,,,,,,,,
16,2020-02-25,C,0,63,0,,,,,,,,,,,,
16,2020-02-25,D,0,23,0,,,,,,,,,,,,
16,2020-02-25,E,0,47,0,,,,,,,,,,,,
17,2020-02-25,0,0,429,0,0,0,219,210,0,0,0,61,0,0,26,35
17,2020-02-25,A,0,68,0,,,,,,,0,13,,,,
17,2020-02-25,B,0,128,0,,,,,,,0,26,,,,
17,2020-02-25,C,0,88,0,,,,,,,0,9,,,,
17,2020-02-25,D,0,50,0,,,,,,,0,5,,,,
17,2020-02-25,E,0,95,0,,,,,,,0,8,,,,
18,2020-02-25,0,0,125,0,0,0,71,54,0,0,0,246,0,0,122,124
18,2020-02-25,A,0,20,0,,,,,,,0,52,,,,
18,2020-02-25,B,0,39,0,,,,,,,0,125,,,,
18,2020-02-25,C,0,26,0,,,,,,,0,49,,,,
18,2020-02-25,D,0,11,0,,,,,,,0,9,,,,
18,2020-02-25,E,0,29,0,,,,,,,0,11,,,,
19,2020-02-25,0,0,193,0,0,0,100,93,0,0,,,,,,
19,2020-02-25,A,0,23,0,,,,,,,,,,,,
19,2020-02-25,B,0,62,0,,,,,,,,,,,,
19,2020-02-25,C,0,42,0,,,,,,,,,,,,
19,2020-02-25,D,0,23,0,,,,,,,,,,,,
19,2020-02-25,E,0,43,0,,,,,,,,,,,,
21,2020-02-25,0,0,308,0,0,0,185,123,0,0,0,120,0,0,57,63
21,2020-02-25,A,0,31,0,,,,,,,0,36,,,,
21,2020-02-25,B,0,122,0,,,,,,,0,42,,,,
21,2020-02-25,C,0,62,0,,,,,,,0,23,,,,
21,2020-02-25,D,0,39,0,,,,,,,0,6,,,,
21,2020-02-25,E,0,54,0,,,,,,,0,13,,,,
22,2020-02-25,0,0,269,0,0,0,151,118,0,0,,,,,,
22,2020-02-25,A,0,47,0,,,,,,,,,,,,
22,2020-02-25,B,0,73,0,,,,,,,,,,,,
22,2020-02-25,C,0,58,0,,,,,,,,,,,,
22,2020-02-25,D,0,33,0,,,,,,,,,,,,
22,2020-02-25,E,0,58,0,,,,,,,,,,,,
23,2020-02-25,0,0,49,0,0,0,28,21,0,0,,,,,,
23,2020-02-25,A,0,5,0,,,,,,,,,,,,
23,2020-02-25,B,0,22,0,,,,,,,,,,,,
23,2020-02-25,C,0,9,0,,,,,,,,,,,,
23,2020-02-25,D,0,8,0,,,,,,,,,,,,
23,2020-02-25,E,0,5,0,,,,,,,,,,,,
24,2020-02-25,0,0,222,0,0,0,119,103,0,0,,,,,,
24,2020-02-25,A,0,27,0,,,,,,,,,,,,
24,2020-02-25,B,0,68,0,,,,,,,,,,,,
24,2020-02-25,C,0,56,0,,,,,,,,,,,,
24,2020-02-25,D,0,33,0,,,,,,,,,,,,
24,2020-02-25,E,0,38,0,,,,,,,,,,,,
25,2020-02-25,0,0,242,0,0,0,130,112,0,0,0,122,0,0,54,67
25,2020-02-25,A,0,62,0,,,,,,,0,36,,,,
25,2020-02-25,B,0,73,0,,,,,,,0,39,,,,
25,2020-02-25,C,0,42,0,,,,,,,0,21,,,,
25,2020-02-25,D,0,20,0,,,,,,,0,8,,,,
25,2020-02-25,E,0,45,0,,,,,,,0,18,,,,
26,2020-02-25,0,0,364,0,0,0,182,182,0,0,,,,,,
26,2020-02-25,A,0,106,0,,,,,,,,,,,,
26,2020-02-25,B,0,120,0,,,,,,,,,,,,
26,2020-02-25,C,0,68,0,,,,,,,,,,,,
26,2020-02-25,D,0,23,0,,,,,,,,,,,,
26,2020-02-25,E,0,47,0,,,,,,,,,,,,
27,2020-02-25,0,0,199,0,0,0,99,100,0,0,,,,,,
27,2020-02-25,A,0,22,0,,,,,,,,,,,,
27,2020-02-25,B,0,82,0,,,,,,,,,,,,
27,2020-02-25,C,0,50,0,,,,,,,,,,,,
27,2020-02-25,D,0,25,0,,,,,,,,,,,,
27,2020-02-25,E,0,20,0,,,,,,,,,,,,
28,2020-02-25,0,0,357,0,0,0,169,188,0,0,,,,,,
28,2020-02-25,A,0,36,0,,,,,,,,,,,,
28,2020-02-25,B,0,149,0,,,,,,,,,,,,
28,2020-02-25,C,0,85,0,,,,,,,,,,,,
28,2020-02-25,D,0,34,0,,,,,,,,,,,,
28,2020-02-25,E,0,53,0,,,,,,,,,,,,
29,2020-02-25,0,0,605,0,0,0,339,266,0,0,0,210,0,0,84,126
29,2020-02-25,A,0,88,0,,,,,,,0,67,,,,
29,2020-02-25,B,0,186,0,,,,,,,0,82,,,,
29,2020-02-25,C,0,152,0,,,,,,,0,32,,,,
29,2020-02-25,D,0,53,0,,,,,,,0,12,,,,
29,2020-02-25,E,0,126,0,,,,,,,0,17,,,,
2A,2020-02-25,0,0,79,0,0,0,39,40,0,0,0,62,0,0,13,41
2A,2020-02-25,A,0,17,0,,,,,,,0,13,,,,
2A,2020-02-25,B,0,19,0,,,,,,,0,34,,,,
2A,2020-02-25,C,0,26,0,,,,,,,0,10,,,,
2A,2020-02-25,D,0,2,0,,,,,,,0,4,,,,
2A,2020-02-25,E,0,15,0,,,,,,,0,1,,,,
2B,2020-02-25,0,0,118,0,0,0,57,61,0,0,,,,,,
2B,2020-02-25,A,0,22,0,,,,,,,,,,,,
2B,2020-02-25,B,0,39,0,,,,,,,,,,,,
2B,2020-02-25,C,0,26,0,,,,,,,,,,,,
2B,2020-02-25,D,0,13,0,,,,,,,,,,,,
2B,2020-02-25,E,0,18,0,,,,,,,,,,,,
30,2020-02-25,0,0,533,0,0,0,278,255,0,0,0,73,0,0,29,44
30,2020-02-25,A,0,101,0,,,,,,,0,24,,,,
30,2020-02-25,B,0,213,0,,,,,,,0,36,,,,
30,2020-02-25,C,0,96,0,,,,,,,0,8,,,,
30,2020-02-25,D,0,55,0,,,,,,,0,2,,,,
30,2020-02-25,E,0,68,0,,,,,,,0,3,,,,
31,2020-02-25,0,0,836,0,0,0,408,428,0,0,0,118,0,0,43,75
31,2020-02-25,A,0,193,0,,,,,,,0,25,,,,
31,2020-02-25,B,0,321,0,,,,,,,0,55,,,,
31,2020-02-25,C,0,154,0,,,,,,,0,22,,,,
31,2020-02-25,D,0,59,0,,,,,,,0,6,,,,
31,2020-02-25,E,0,109,0,,,,,,,0,10,,,,
32,2020-02-25,0,0,71,0,0,0,32,39,0,0,,,,,,
32,2020-02-25,A,0,10,0,,,,,,,,,,,,
32,2020-02-25,B,0,20,0,,,,,,,,,,,,
32,2020-02-25,C,0,15,0,,,,,,,,,,,,
32,2020-02-25,D,0,5,0,,,,,,,,,,,,
32,2020-02-25,E,0,21,0,,,,,,,,,,,,
33,2020-02-25,0,0,912,0,0,0,460,452,0,0,0,883,0,0,391,492
33,2020-02-25,A,0,179,0,,,,,,,0,296,,,,
33,2020-02-25,B,0,345,0,,,,,,,0,359,,,,
33,2020-02-25,C,0,149,0,,,,,,,0,145,,,,
33,2020-02-25,D,0,77,0,,,,,,,0,28,,,,
33,2020-02-25,E,0,162,0,,,,,,,0,54,,,,
34,2020-02-25,0,0,927,0,0,0,452,475,0,0,0,136,0,0,55,77
34,2020-02-25,A,0,189,0,,,,,,,0,53,,,,
34,2020-02-25,B,0,358,0,,,,,,,0,55,,,,
34,2020-02-25,C,0,169,0,,,,,,,0,18,,,,
34,2020-02-25,D,0,82,0,,,,,,,0,5,,,,
34,2020-02-25,E,0,129,0,,,,,,,0,5,,,,
35,2020-02-25,0,0,530,0,0,0,271,259,0,0,0,166,0,0,70,96
35,2020-02-25,A,0,93,0,,,,,,,0,24,,,,
35,2020-02-25,B,0,183,0,,,,,,,0,78,,,,
35,2020-02-25,C,0,101,0,,,,,,,0,25,,,,
35,2020-02-25,D,0,58,0,,,,,,,0,8,,,,
35,2020-02-25,E,0,95,0,,,,,,,0,31,,,,
36,2020-02-25,0,0,147,0,0,0,75,72,0,0,,,,,,
36,2020-02-25,A,0,28,0,,,,,,,,,,,,
36,2020-02-25,B,0,43,0,,,,,,,,,,,,
36,2020-02-25,C,0,28,0,,,,,,,,,,,,
36,2020-02-25,D,0,14,0,,,,,,,,,,,,
36,2020-02-25,E,0,34,0,,,,,,,,,,,,
37,2020-02-25,0,0,355,0,0,0,179,176,0,0,0,177,0,0,78,99
37,2020-02-25,A,0,102,0,,,,,,,0,46,,,,
37,2020-02-25,B,0,99,0,,,,,,,0,89,,,,
37,2020-02-25,C,0,65,0,,,,,,,0,23,,,,
37,2020-02-25,D,0,34,0,,,,,,,0,10,,,,
37,2020-02-25,E,0,55,0,,,,,,,0,9,,,,
38,2020-02-25,0,0,936,0,0,0,473,463,0,0,0,238,0,0,89,149
38,2020-02-25,A,0,242,0,,,,,,,0,63,,,,
38,2020-02-25,B,0,329,0,,,,,,,0,89,,,,
38,2020-02-25,C,0,191,0,,,,,,,0,38,,,,
38,2020-02-25,D,0,54,0,,,,,,,0,17,,,,
38,2020-02-25,E,0,120,0,,,,,,,0,31,,,,
39,2020-02-25,0,0,235,0,0,0,120,115,0,0,,,,,,
39,2020-02-25,A,0,50,0,,,,,,,,,,,,
39,2020-02-25,B,0,83,0,,,,,,,,,,,,
39,2020-02-25,C,0,47,0,,,,,,,,,,,,
39,2020-02-25,D,0,25,0,,,,,,,,,,,,
39,2020-02-25,E,0,30,0,,,,,,,,,,,,
40,2020-02-25,0,0,198,0,0,0,105,93,0,0,,,,,,
40,2020-02-25,A,0,38,0,,,,,,,,,,,,
40,2020-02-25,B,0,65,0,,,,,,,,,,,,
40,2020-02-25,C,0,28,0,,,,,,,,,,,,
40,2020-02-25,D,0,23,0,,,,,,,,,,,,
40,2020-02-25,E,0,44,0,,,,,,,,,,,,
41,2020-02-25,0,0,225,0,0,0,97,127,0,0,,,,,,
41,2020-02-25,A,0,45,0,,,,,,,,,,,,
41,2020-02-25,B,0,78,0,,,,,,,,,,,,
41,2020-02-25,C,0,54,0,,,,,,,,,,,,
41,2020-02-25,D,0,14,0,,,,,,,,,,,,
41,2020-02-25,E,0,34,0,,,,,,,,,,,,
42,2020-02-25,0,0,732,0,0,0,385,347,0,0,0,149,0,0,55,87
42,2020-02-25,A,0,168,0,,,,,,,0,54,,,,
42,2020-02-25,B,0,253,0,,,,,,,0,64,,,,
42,2020-02-25,C,0,143,0,,,,,,,0,11,,,,
42,2020-02-25,D,0,64,0,,,,,,,0,6,,,,
42,2020-02-25,E,0,104,0,,,,,,,0,14,,,,
43,2020-02-25,0,0,27,0,0,0,11,16,0,0,,,,,,
43,2020-02-25,A,0,7,0,,,,,,,,,,,,
43,2020-02-25,B,0,7,0,,,,,,,,,,,,
43,2020-02-25,C,0,6,0,,,,,,,,,,,,
43,2020-02-25,D,0,2,0,,,,,,,,,,,,
43,2020-02-25,E,0,5,0,,,,,,,,,,,,
44,2020-02-25,0,0,554,0,0,0,310,244,0,0,0,595,0,0,254,339
44,2020-02-25,A,0,109,0,,,,,,,0,146,,,,
44,2020-02-25,B,0,204,0,,,,,,,0,246,,,,
44,2020-02-25,C,0,113,0,,,,,,,0,94,,,,
44,2020-02-25,D,0,45,0,,,,,,,0,33,,,,
44,2020-02-25,E,0,83,0,,,,,,,0,75,,,,
45,2020-02-25,0,0,431,0,0,0,214,217,0,0,0,57,0,0,33,24
